"","logFC","logCPM","PValue","FDR"
"ENSG00000101084",0.53454988588706,4.4134837688654,0.000984652781443491,0.0033768369679763
"ENSG00000172927",2.46150443301943,4.36719865751947,0.000984961487078538,0.00337706285011284
"ENSG00000167799",0.947650048141991,3.10486138356248,0.000986260910210281,0.0033811012813606
"ENSG00000091536",1.70459096330946,0.725767192125769,0.000987657139023232,0.00338547054568069
"ENSG00000263105",1.12622239799711,-2.91622578023962,0.000989859676847841,0.00339253354776769
"ENSG00000248329",2.62711124296588,-1.39500311828899,0.000991856984354867,0.00339861011529653
"ENSG00000176753",1.00772865894482,-1.44595565153271,0.000992068339195677,0.0033989155848792
"ENSG00000259728",-0.751422278668473,-0.763196118635514,0.000992634773510409,0.00340043736367102
"ENSG00000155026",1.17763009588879,-3.4168420325963,0.00099368895687021,0.00340362942825507
"ENSG00000213199",1.24840156562249,0.0630352171884973,0.000994037778154529,0.00340440496537519
"ENSG00000226239",-0.926906450541606,-3.63014726135249,0.000994562153603279,0.00340578147970549
"ENSG00000256167",-0.649996313919868,-2.72195446956886,0.000994859237103885,0.00340602112178729
"ENSG00000222345",1.19662871953267,-1.76741368822132,0.000994877057253799,0.00340602112178729
"ENSG00000207181",1.59807579761925,-3.2032787180155,0.000995028908639173,0.00340612172750539
"ENSG00000186777",1.88450309262374,-0.976027343931066,0.000996919188020002,0.00341217245587009
"ENSG00000021461",2.62457052635406,-2.98137917563512,0.000997310867124445,0.00341288093418371
"ENSG00000099326",0.675462376083474,4.1458683615403,0.000997371597204373,0.00341288093418371
"ENSG00000237390",2.14319535973311,-3.30523515463545,0.000997629041388674,0.00341334192743796
"ENSG00000250673",-1.50452871242751,-3.66619988941757,0.000999426221961149,0.00341864979847564
"ENSG00000095066",0.587097547650684,5.03663958011659,0.000999879031665816,0.00341977809981817
"ENSG00000228614",0.961583488961437,-1.64951661481833,0.00100139076729232,0.00342452740817673
"ENSG00000102763",-0.59330372804335,4.2955544223484,0.0010016043471617,0.00342483669874703
"ENSG00000128335",0.87697928134004,6.11093022406368,0.00100277743030352,0.00342814484115191
"ENSG00000138755",2.36450414643914,5.41372187314442,0.00100281833774177,0.00342814484115191
"ENSG00000236921",3.93060306657902,-4.04438306738033,0.00100400832933997,0.00343179103649165
"ENSG00000147383",0.527436416836789,4.64220270858274,0.00100449642573163,0.00343303748941677
"ENSG00000103254",0.709570294265356,2.95514019272538,0.00100504596522914,0.00343449360252096
"ENSG00000147874",0.644833738467131,3.98997064620912,0.0010052034889026,0.00343460990624669
"ENSG00000086289",-1.07777057674131,2.69246877919841,0.00100552078803129,0.00343527203998457
"ENSG00000162927",0.614417074399412,2.86323341101755,0.00100565368264579,0.00343530408688618
"ENSG00000103490",0.938589979394907,4.78082804624931,0.00100890945774485,0.00344498095330448
"ENSG00000255181",2.83885215157555,-4.33275968807093,0.00100898194533557,0.00344498095330448
"ENSG00000171444",-0.802665532868996,4.81667031537102,0.00100958248900358,0.0034466082934401
"ENSG00000255760",-1.54772689585589,-2.90639174745663,0.00101176402125332,0.00345363190023547
"ENSG00000233101",2.02739857885676,0.521035747101492,0.00101198459919931,0.00345396093478102
"ENSG00000179104",-0.672907154354278,4.07367642490354,0.0010121449730045,0.00345408443364099
"ENSG00000074706",-0.86628823409338,1.04122691001173,0.00101282119777549,0.00345554488553662
"ENSG00000269989",-1.50700666409069,-2.8170190930227,0.00101282141109893,0.00345554488553662
"ENSG00000153551",0.878124105590582,5.12753747120072,0.00101549724885089,0.00346424935389304
"ENSG00000162723",2.08681360448357,-1.08772456178185,0.00101572305489883,0.00346459471742716
"ENSG00000156564",2.41692994781771,0.0495245886153384,0.00101668265716592,0.00346744264178488
"ENSG00000146674",1.45942289437851,9.61002895022463,0.00101696043220268,0.00346796474998199
"ENSG00000145494",0.695559516565856,5.92174840159211,0.00101813755989193,0.0034708178900114
"ENSG00000151388",1.60255547992042,3.48076922303609,0.00101958597130898,0.00347478796961361
"ENSG00000213563",0.572575849438627,4.3612198330334,0.00102140117919814,0.00348054778204334
"ENSG00000237080",1.38039115239881,-3.55395163451154,0.00102210152235339,0.00348243184623798
"ENSG00000264080",2.82814929878545,-3.36116113574902,0.00102220449403829,0.00348243184623798
"ENSG00000249948",4.29965327996775,-0.99874816650178,0.00102296597279772,0.00348459921634083
"ENSG00000234902",2.00989014452201,-1.98470956926135,0.00102381637729802,0.0034870689323769
"ENSG00000226097",2.71678794762923,-2.12030888673538,0.00102503357606767,0.00349078717413616
"ENSG00000181638",0.703243122004075,2.83939483807827,0.00102547723981983,0.00349187052780472
"ENSG00000279197",-1.3567563689189,-3.24171251962877,0.00102600531885636,0.00349324102501554
"ENSG00000226688",-0.55611564083757,-0.130836400849871,0.00102862300369494,0.00350043944717576
"ENSG00000276851",2.36865768252733,0.266112564300141,0.00102992320328869,0.00350443528909572
"ENSG00000152503",1.59476765250932,0.0215457249749669,0.00103120778500077,0.00350837701825399
"ENSG00000262728",-0.743673181937889,-3.43461219921909,0.0010326185312549,0.0035127469679296
"ENSG00000262209",-1.0874571612617,-1.61441875659587,0.00103393930544491,0.00351655376119868
"ENSG00000204832",4.54295867143208,0.0448382268034207,0.00103399045982392,0.00351655376119868
"ENSG00000236963",1.97071386906164,-3.81333194364684,0.00103431294904645,0.00351722044893372
"ENSG00000100422",-0.788541689147489,4.14008268958251,0.00103574558829608,0.00352166161947175
"ENSG00000260778",0.832836437911388,-0.205489895546798,0.00103634774583421,0.00352327831009496
"ENSG00000188517",-1.50223039129018,-2.03328652375044,0.00103657717871457,0.003523627605914
"ENSG00000198380",0.583218259091048,6.12061901278392,0.00103685076375665,0.00352410803054594
"ENSG00000235351",1.07930102384049,-2.0373780862931,0.00103842094891631,0.00352860132586552
"ENSG00000272899",1.07026270481028,1.09241649172406,0.00104107326920959,0.00353718187594995
"ENSG00000228549",-1.45668505435949,-2.44027030264988,0.00104290385120193,0.0035428374089604
"ENSG00000155368",0.67320888305138,6.77854596289499,0.00104299258276949,0.0035428374089604
"ENSG00000230673",0.838098360811935,-1.29526831903942,0.00104364752999703,0.00354462922845371
"ENSG00000136930",0.545867946716816,6.47392052771387,0.00104633511231025,0.0035532510968859
"ENSG00000254084",2.01222618144862,-4.00847660392871,0.00104644158251869,0.0035532510968859
"ENSG00000197632",-1.81313432628884,4.08472241624629,0.00104760515740516,0.00355676785191768
"ENSG00000232508",3.02922343081017,-4.07503553890535,0.00104819994461041,0.00355791860623007
"ENSG00000228952",2.00343112668404,-1.20347363725881,0.00105159539117269,0.00356900825072436
"ENSG00000229222",0.756116557701172,-2.60708729564732,0.00105262850601165,0.00357207865272107
"ENSG00000244582",-0.792586572317251,-3.1558694005437,0.00105314204489882,0.00357338534766022
"ENSG00000127561",1.64173566283381,0.782441687501323,0.00105366004775824,0.0035747068685411
"ENSG00000203589",1.48565087757641,-3.66996530697274,0.00105429432078191,0.0035764224837062
"ENSG00000134339",2.94079485746923,2.40596901754257,0.00105468940780328,0.00357732640234543
"ENSG00000281912",0.795152891629345,-0.294404040753865,0.0010552825288467,0.00357890171623135
"ENSG00000110786",-1.21011716544769,-1.67298810161056,0.00105602266632589,0.00358097517904436
"ENSG00000173991",1.79691407046432,1.25008209925762,0.00105644391764664,0.00358196692447959
"ENSG00000271970",-0.964726465477675,-3.45133156766389,0.00105899709318371,0.00359018602544106
"ENSG00000233276",0.682158645819399,7.59662814372323,0.00106096991578172,0.00359555943312256
"ENSG00000260793",0.898864823370359,1.77217681222667,0.00106177646405141,0.00359785438531456
"ENSG00000277969",0.730879047679873,1.66851682721958,0.00106217102363017,0.0035987529151207
"ENSG00000084734",2.27728594816052,-0.271267754479622,0.00106277453441211,0.00360035908959854
"ENSG00000204778",0.954246844679031,-0.95855563126138,0.00106309725639582,0.00360101376106892
"ENSG00000186446",-0.686501395723912,0.855939893282469,0.00106605698097816,0.003610159845604
"ENSG00000130511",0.551336006121433,5.14958325851936,0.00106851819185385,0.00361805411127724
"ENSG00000197905",1.13503131754185,3.57245809362444,0.00106912492779304,0.0036196678778707
"ENSG00000224934",0.803107502445902,-0.158717953883066,0.00107039582308121,0.00362352957976603
"ENSG00000259721",2.29007335795687,-3.41587999576487,0.00107173781243263,0.0036267654761158
"ENSG00000251322",-0.575379258103278,3.7348696946649,0.00107174290613007,0.0036267654761158
"ENSG00000088320",-1.07357585932077,-0.16700595869763,0.00107208024311062,0.00362746566929873
"ENSG00000119547",2.36985648478307,2.56880365309442,0.0010729598415162,0.00363000025204844
"ENSG00000279192",-1.41300929272206,-0.881271018182234,0.00107406010195251,0.00363311506371156
"ENSG00000280334",1.157231434654,-1.59618827273121,0.00107414177431058,0.00363311506371156
"ENSG00000214415",7.58484636525457,0.188086107571398,0.0010750887509217,0.00363587590337855
"ENSG00000138496",0.852284761887985,5.79217912622027,0.00107560330062317,0.00363717381157837
"ENSG00000229334",0.748502573753987,-0.822738755598519,0.00107737094025544,0.00364270823745741
"ENSG00000140986",1.16470118448658,-2.0048233223314,0.00107768786192282,0.00364333687901538
"ENSG00000154124",0.548808541682049,4.46919184549449,0.00107920837899332,0.00364803386545227
"ENSG00000196132",3.08035014181988,1.97853387375686,0.00108175414120983,0.00365619491183243
"ENSG00000225205",-0.700282846890635,-0.138493358198284,0.00108288959182601,0.00365958787575418
"ENSG00000179899",-0.81893390028564,-1.37877557827594,0.00108414176884703,0.00366337444015823
"ENSG00000271778",1.13514177102981,-1.70510698135448,0.00108489253058321,0.00366546598069859
"ENSG00000231651",1.72471856183564,-3.55705658371079,0.00108597014955327,0.00366866121335178
"ENSG00000147996",0.538451199604201,1.92523114893905,0.00108695465567032,0.00367154115110014
"ENSG00000213730",2.2423046556547,-2.87358890295997,0.00108806417632441,0.00367439642254866
"ENSG00000238151",1.26806618499688,-3.44622635403764,0.00108869232111923,0.00367597330569553
"ENSG00000203878",3.83346575235238,-3.84715350137095,0.00109153919269537,0.00368478936356795
"ENSG00000227868",1.40957550647887,-3.70846415215435,0.00109336716358195,0.00369006442430588
"ENSG00000249685",-0.92001582760537,-2.79772686371696,0.0010957513353205,0.00369721362237888
"ENSG00000280054",-0.770735209033506,-2.47621059267195,0.00109622753823772,0.00369752365366991
"ENSG00000135638",2.43581079502055,-0.0851733966447325,0.00109624204681847,0.00369752365366991
"ENSG00000272138",1.43767380078451,-1.74293237152068,0.00109951460251161,0.00370721295183119
"ENSG00000276698",0.685479703456578,-0.994292873789058,0.00110186480710998,0.0037146867733515
"ENSG00000257270",0.90710737587216,-0.112558690850746,0.00110232514422599,0.00371578829673465
"ENSG00000029153",1.10835395076736,5.05211716155323,0.00110253899261257,0.00371605877381644
"ENSG00000177984",5.33451126796935,-0.290173992777037,0.00110289805880746,0.00371681857622826
"ENSG00000273143",1.86338714937446,-2.48947652704242,0.00110519140540292,0.00372409602113779
"ENSG00000223714",1.15651016019288,-2.69702743360579,0.00110566423030478,0.00372482923769191
"ENSG00000229314",4.65739320648803,-0.668933684410747,0.00110800612489489,0.0037322240949136
"ENSG00000163462",1.01059765730686,1.0241897952474,0.00110837901591889,0.00373302804186876
"ENSG00000238125",3.92058954050636,-1.22281444367057,0.00110870028676101,0.00373365795806804
"ENSG00000131737",3.92940818262004,0.219177421455094,0.00110893002468241,0.00373397951289248
"ENSG00000278301",3.54848279656336,-4.2466989921373,0.00111057746786881,0.00373907409682064
"ENSG00000139133",0.584142555598062,1.49225109195626,0.00111082597269906,0.0037394580947324
"ENSG00000224728",1.19464684549781,-2.38938710387594,0.00111192030660759,0.00374190323931121
"ENSG00000267235",3.41800704215268,-3.62918400775288,0.00111195592970579,0.00374190323931121
"ENSG00000268288",1.43656974539482,-3.77004720023829,0.00111241321167319,0.00374298919141865
"ENSG00000121454",1.18177794665893,0.32963423383428,0.00111307235604418,0.00374475401459499
"ENSG00000144476",-0.972425959137007,5.54283295522785,0.00111449793393236,0.00374909664204896
"ENSG00000228903",-0.71956397166533,0.6507892093239,0.00111541029847649,0.00375171201251983
"ENSG00000184945",3.90494609908986,-4.33038305459274,0.00111585486428742,0.003752753487355
"ENSG00000275936",1.5267260958302,-3.17557723717794,0.00111654853620023,0.00375463238270306
"ENSG00000251211",0.836830860721729,-1.85187767594656,0.00111754143061961,0.00375751690157439
"ENSG00000260306",-1.04496830127756,-2.67031838076723,0.0011176785532426,0.00375752370377571
"ENSG00000256061",0.748303688020964,-0.571707222147627,0.00111805114943348,0.00375826471235204
"ENSG00000224713",-0.988501673575519,-1.80874921305635,0.00111816921923968,0.00375826471235204
"ENSG00000266933",1.14171809492817,-3.19798948847437,0.0011184320065093,0.00375835683115649
"ENSG00000280247",1.40216072157932,-3.90623435814645,0.00112020620784883,0.00376370889473183
"ENSG00000259471",3.10353714178861,-2.54114636243877,0.00112033027503271,0.00376370889473183
"ENSG00000204362",2.16497487128393,-1.49842129792559,0.00112048297761224,0.00376376727733444
"ENSG00000006015",0.704787737799,4.71777267708289,0.00112247760894613,0.00377001204415151
"ENSG00000273331",1.86272338768161,-3.74208821276914,0.0011246767807989,0.00377694220047813
"ENSG00000165171",1.24785973019371,1.44786762160677,0.00112704830119649,0.00378444940253266
"ENSG00000143942",0.795644555209873,1.31380935738015,0.00112831970768051,0.00378756753021339
"ENSG00000175634",0.5092286267279,5.33185416749113,0.00112838545124036,0.00378756753021339
"ENSG00000172638",-0.82255079531151,5.14668422110992,0.00112976149056854,0.00379172072960385
"ENSG00000102901",0.547111185506299,4.93944966161388,0.00112998946961632,0.00379172072960385
"ENSG00000268649",2.20987562987301,-2.84676069206426,0.00113003175233475,0.00379172072960385
"ENSG00000105875",0.726646489403846,4.47679447801309,0.00113128338254377,0.00379546257161517
"ENSG00000080200",-0.891450694024997,3.40034485084735,0.00113199512900454,0.00379739241623486
"ENSG00000248599",2.58459206297415,-1.91908996746076,0.00113216075264175,0.00379744091436061
"ENSG00000275457",0.618162693943395,-0.455034759610962,0.00113228265569311,0.00379744091436061
"ENSG00000233708",3.57176728793723,-2.63885269568488,0.00113308085276047,0.00379965972484048
"ENSG00000233080",2.53103735666581,-4.05817224078245,0.00113377171300934,0.00380151810173945
"ENSG00000279518",1.18936349021823,-1.1225800925286,0.0011347679325856,0.003804082330209
"ENSG00000139734",0.999490224738171,3.08364619488969,0.00113481002026909,0.003804082330209
"ENSG00000267567",1.4315018872887,-3.45195006322266,0.00113649341924613,0.00380880726225962
"ENSG00000168243",2.34250770385746,2.70187728377712,0.0011367255451974,0.003809126215491
"ENSG00000165511",-0.617177124657141,0.395899728926809,0.00113940617483849,0.0038171891039247
"ENSG00000197122",0.740675326866908,7.17724216348041,0.00114019702477832,0.00381937851983131
"ENSG00000075420",0.644320063369883,6.27809158273095,0.00114067118312101,0.0038205066975126
"ENSG00000279302",-1.31448091749193,-3.70261749746729,0.00114233825306292,0.00382516901425946
"ENSG00000160352",0.871898058056326,2.60665931887607,0.00114325683870323,0.00382778409231406
"ENSG00000096088",4.08229200565576,-0.195306433295357,0.00114384397202273,0.00382903503439368
"ENSG00000263080",1.17502397926815,-2.35266391013994,0.00114390580306968,0.00382903503439368
